order_id,user_id,order_timestamp,city,restaurant_name,cuisine,payment_method,quantity,order_value,discount,final_amount,delivery_rating
7531,9177,2025-11-22 21:55:25,Chennai,Tandoori House,Indian,NET_BANKING,2,800,10,790,4
7532,6626,2025-11-09 05:42:54,Pune,Burger Barn,North Indian,UPI,5,1250,0,1250,3
7533,5300,2025-11-19 14:01:14,Chennai,Noodle Nation,Indian,UPI,3,1200,0,1200,1
7534,1324,2025-11-10 07:16:46,Mumbai,Spice Hub,Indian,CARD,1,200,0,200,2
7535,4286,2025-10-28 21:53:39,Bangalore,Spice Hub,North Indian,UPI,5,1500,20,1480,3
7536,2781,2025-11-25 05:00:03,Delhi,Curry Palace,Fast Food,COD,4,1600,0,1600,1
7537,7483,2025-11-16 03:55:43,Pune,Spice Hub,Fast Food,COD,2,500,20,480,1
7538,7740,2025-11-25 20:12:17,Chennai,Spice Hub,Indian,NET_BANKING,4,2000,50,1950,4
7539,3027,2025-11-18 06:09:57,Hyderabad,Spice Hub,Italian,NET_BANKING,1,150,0,150,1
7540,2335,2025-11-09 11:18:45,Delhi,Burger Barn,North Indian,COD,2,1000,50,950,3
7541,5790,2025-11-23 00:51:17,Hyderabad,Spice Hub,Chinese,COD,3,900,20,880,2
7542,2748,2025-10-30 21:16:39,Mumbai,Noodle Nation,Italian,UPI,2,300,10,290,5
7543,8776,2025-10-30 18:22:00,Hyderabad,Pizza Planet,Indian,NET_BANKING,1,300,20,280,4
7544,8753,2025-10-29 10:55:44,Chennai,Spice Hub,North Indian,NET_BANKING,1,200,30,170,2
7545,4548,2025-11-06 23:40:28,Pune,Burger Barn,North Indian,CARD,3,600,50,550,5
7546,8424,2025-10-27 06:11:36,Delhi,Burger Barn,North Indian,CARD,4,1000,20,980,5
7547,4136,2025-11-21 10:02:53,Bangalore,Tandoori House,Chinese,UPI,1,200,30,170,2
7548,2400,2025-11-25 07:51:10,Pune,Burger Barn,North Indian,NET_BANKING,3,750,20,730,1
7549,8555,2025-11-11 07:37:04,Pune,Tandoori House,Fast Food,CARD,4,2000,30,1970,5
7550,3478,2025-11-07 19:44:50,Delhi,Spice Hub,Indian,NET_BANKING,2,1000,20,980,2
7551,3986,2025-10-31 21:58:17,Chennai,Curry Palace,Italian,UPI,5,2000,50,1950,5
7552,8391,2025-10-28 23:30:01,Delhi,Tandoori House,Chinese,NET_BANKING,5,2000,10,1990,3
7553,1449,2025-11-15 02:27:35,Bangalore,Pizza Planet,Chinese,COD,3,1050,0,1050,5
7554,3848,2025-11-01 10:46:49,Hyderabad,Pizza Planet,Indian,NET_BANKING,5,750,50,700,1
7555,6812,2025-11-08 07:01:16,Hyderabad,Pizza Planet,North Indian,CARD,3,450,10,440,2
7556,1641,2025-11-18 01:58:23,Bangalore,Noodle Nation,North Indian,NET_BANKING,3,1200,10,1190,5
7557,5783,2025-11-21 02:00:51,Bangalore,Curry Palace,Indian,NET_BANKING,4,1000,30,970,5
7558,6146,2025-10-27 15:31:00,Bangalore,Spice Hub,Indian,NET_BANKING,1,400,0,400,4
7559,7225,2025-11-07 13:28:37,Pune,Spice Hub,Indian,UPI,1,250,0,250,4
7560,2523,2025-11-03 06:57:27,Pune,Curry Palace,Italian,CARD,1,500,50,450,5
7561,8110,2025-11-21 05:20:01,Delhi,Noodle Nation,Fast Food,UPI,4,1400,50,1350,4
7562,4820,2025-10-28 09:10:47,Mumbai,Pizza Planet,Indian,COD,3,750,0,750,1
7563,1327,2025-11-06 17:07:19,Chennai,Tandoori House,Chinese,UPI,5,1750,10,1740,4
7564,8902,2025-11-05 08:21:55,Pune,Burger Barn,Fast Food,NET_BANKING,1,200,20,180,2
7565,1816,2025-10-26 15:04:02,Delhi,Curry Palace,Fast Food,NET_BANKING,2,800,20,780,4
7566,3184,2025-11-20 21:30:39,Mumbai,Noodle Nation,Fast Food,COD,1,300,10,290,2
7567,6846,2025-11-12 00:50:19,Hyderabad,Pizza Planet,North Indian,CARD,5,2000,10,1990,4
7568,7771,2025-11-21 19:09:41,Pune,Burger Barn,Indian,CARD,3,900,20,880,3
7569,7072,2025-10-26 04:58:57,Hyderabad,Tandoori House,Italian,UPI,4,1200,50,1150,5
7570,2873,2025-11-03 17:46:00,Chennai,Noodle Nation,Fast Food,UPI,3,1500,50,1450,3
7571,5806,2025-10-26 23:53:51,Pune,Spice Hub,Chinese,NET_BANKING,5,1500,20,1480,1
7572,3048,2025-11-13 00:23:33,Hyderabad,Pizza Planet,Indian,CARD,4,800,10,790,1
7573,3493,2025-11-24 06:03:58,Mumbai,Curry Palace,Italian,CARD,2,600,20,580,4
7574,2924,2025-11-08 01:21:36,Pune,Spice Hub,Indian,NET_BANKING,1,300,30,270,2
7575,9418,2025-11-14 15:21:11,Hyderabad,Pizza Planet,Indian,COD,3,1050,0,1050,4
7576,1143,2025-11-13 11:54:46,Hyderabad,Tandoori House,North Indian,COD,3,750,50,700,1
7577,1330,2025-11-25 16:54:40,Pune,Pizza Planet,Chinese,CARD,4,2000,10,1990,1
7578,5062,2025-11-25 19:09:14,Hyderabad,Pizza Planet,Fast Food,UPI,2,800,20,780,4
7579,9303,2025-11-12 01:21:19,Hyderabad,Burger Barn,Italian,UPI,5,2500,30,2470,5
7580,4858,2025-11-05 14:17:40,Bangalore,Noodle Nation,Indian,CARD,5,1500,0,1500,2
7581,9452,2025-11-10 11:33:55,Chennai,Curry Palace,Fast Food,UPI,5,1250,20,1230,4
7582,5751,2025-11-11 07:07:49,Pune,Noodle Nation,Fast Food,COD,1,150,20,130,5
7583,2482,2025-11-08 14:50:12,Chennai,Curry Palace,Italian,COD,5,1500,50,1450,3
7584,8940,2025-11-17 13:47:09,Pune,Pizza Planet,Fast Food,NET_BANKING,2,300,0,300,3
7585,5807,2025-10-28 23:51:16,Mumbai,Pizza Planet,Fast Food,UPI,5,1500,20,1480,2
7586,2381,2025-10-25 23:42:11,Chennai,Spice Hub,North Indian,NET_BANKING,4,2000,0,2000,1
7587,9439,2025-11-25 20:05:21,Chennai,Noodle Nation,North Indian,COD,4,1000,0,1000,2
7588,1056,2025-10-25 22:39:57,Delhi,Burger Barn,North Indian,UPI,2,500,50,450,2
7589,4278,2025-11-16 01:45:18,Hyderabad,Pizza Planet,Fast Food,NET_BANKING,5,1000,20,980,5
7590,5981,2025-10-27 06:20:55,Bangalore,Noodle Nation,North Indian,UPI,3,750,50,700,1
7591,4953,2025-11-08 10:35:28,Delhi,Spice Hub,Chinese,NET_BANKING,2,300,50,250,4
7592,4145,2025-11-15 03:09:07,Chennai,Burger Barn,Chinese,NET_BANKING,4,600,50,550,1
7593,7885,2025-11-22 13:06:45,Pune,Pizza Planet,Chinese,CARD,1,150,30,120,4
7594,9151,2025-11-19 09:01:17,Delhi,Curry Palace,Indian,COD,5,750,30,720,4
7595,8835,2025-11-16 06:12:34,Pune,Burger Barn,Chinese,CARD,1,150,20,130,2
7596,7382,2025-10-27 04:32:20,Pune,Spice Hub,Italian,COD,5,1500,10,1490,4
7597,2680,2025-11-05 22:55:23,Hyderabad,Tandoori House,North Indian,NET_BANKING,3,1200,30,1170,5
7598,2629,2025-11-02 00:48:06,Hyderabad,Burger Barn,Fast Food,CARD,3,1050,50,1000,5
7599,5952,2025-11-01 16:48:36,Delhi,Burger Barn,Fast Food,CARD,2,700,0,700,3
7600,3681,2025-11-16 14:46:04,Chennai,Tandoori House,Italian,CARD,1,400,20,380,4
7601,4411,2025-11-09 19:21:11,Hyderabad,Tandoori House,Italian,UPI,1,350,30,320,4
7602,1808,2025-11-10 05:37:19,Pune,Tandoori House,Indian,COD,5,2000,0,2000,1
7603,4323,2025-11-03 07:08:34,Mumbai,Curry Palace,Chinese,CARD,5,2000,20,1980,3
7604,7982,2025-11-13 23:53:30,Chennai,Tandoori House,North Indian,COD,5,750,0,750,4
7605,2152,2025-11-01 14:19:12,Pune,Curry Palace,Chinese,NET_BANKING,1,250,10,240,4
7606,6289,2025-10-26 08:18:14,Hyderabad,Spice Hub,North Indian,NET_BANKING,5,1500,10,1490,1
7607,7852,2025-11-07 04:24:51,Hyderabad,Spice Hub,Fast Food,COD,3,1050,30,1020,3
7608,9523,2025-11-20 09:46:10,Delhi,Curry Palace,Indian,COD,2,600,50,550,2
7609,7198,2025-11-16 15:48:18,Bangalore,Noodle Nation,Chinese,NET_BANKING,1,350,50,300,5
7610,9315,2025-11-14 00:42:18,Pune,Spice Hub,Chinese,NET_BANKING,2,1000,50,950,1
7611,9602,2025-11-10 04:54:00,Pune,Burger Barn,Italian,NET_BANKING,5,2000,10,1990,2
7612,3020,2025-11-07 01:40:46,Pune,Tandoori House,North Indian,UPI,5,1500,30,1470,4
7613,3636,2025-11-21 01:23:08,Hyderabad,Spice Hub,North Indian,CARD,5,2500,20,2480,1
7614,3940,2025-10-30 01:17:53,Delhi,Noodle Nation,Indian,COD,3,450,30,420,4
7615,7906,2025-11-05 17:30:50,Mumbai,Spice Hub,North Indian,NET_BANKING,1,250,20,230,2
7616,9168,2025-11-24 12:49:42,Delhi,Pizza Planet,North Indian,CARD,5,2000,20,1980,5
7617,9005,2025-10-26 10:36:16,Hyderabad,Tandoori House,Chinese,UPI,1,250,20,230,2
7618,2617,2025-11-20 08:05:52,Pune,Tandoori House,North Indian,CARD,1,150,10,140,2
7619,4345,2025-11-25 13:50:54,Chennai,Pizza Planet,North Indian,UPI,1,300,0,300,5
7620,8623,2025-11-16 12:12:46,Mumbai,Curry Palace,Italian,COD,4,1400,50,1350,2
7621,8660,2025-11-01 21:31:03,Mumbai,Curry Palace,Chinese,NET_BANKING,4,1600,30,1570,5
7622,1516,2025-11-02 12:36:05,Chennai,Tandoori House,Indian,NET_BANKING,1,500,0,500,3
7623,5569,2025-10-29 22:01:30,Bangalore,Spice Hub,Fast Food,COD,2,300,50,250,1
7624,5178,2025-11-16 16:09:18,Chennai,Burger Barn,Fast Food,CARD,3,600,10,590,3
7625,4827,2025-11-24 20:32:10,Pune,Pizza Planet,Italian,CARD,2,300,50,250,2
7626,2981,2025-11-07 17:49:57,Hyderabad,Spice Hub,Indian,NET_BANKING,4,800,0,800,4
7627,9097,2025-11-18 07:20:06,Delhi,Curry Palace,North Indian,NET_BANKING,3,750,20,730,1
7628,5487,2025-11-09 07:13:12,Delhi,Noodle Nation,Indian,UPI,1,150,30,120,2
7629,5943,2025-11-21 10:33:20,Delhi,Burger Barn,Indian,UPI,2,400,20,380,4
7630,3735,2025-11-04 01:33:56,Bangalore,Pizza Planet,Fast Food,COD,5,1000,50,950,5
7631,6302,2025-11-09 22:53:59,Hyderabad,Tandoori House,Indian,COD,5,2500,30,2470,4
7632,9303,2025-11-12 04:52:19,Mumbai,Tandoori House,North Indian,NET_BANKING,1,350,10,340,3
7633,6769,2025-10-27 05:30:50,Delhi,Pizza Planet,North Indian,COD,5,750,50,700,5
7634,5384,2025-11-22 19:03:36,Delhi,Curry Palace,Italian,NET_BANKING,3,1050,0,1050,3
7635,8021,2025-11-18 03:52:24,Delhi,Tandoori House,North Indian,CARD,2,600,0,600,4
7636,4184,2025-11-01 03:12:23,Mumbai,Spice Hub,Indian,CARD,2,500,20,480,5
7637,6681,2025-11-03 03:42:35,Hyderabad,Burger Barn,Italian,COD,1,400,30,370,4
7638,5397,2025-11-20 03:23:23,Bangalore,Pizza Planet,Fast Food,NET_BANKING,3,600,30,570,4
7639,8504,2025-10-28 15:48:30,Pune,Noodle Nation,Fast Food,UPI,1,250,10,240,2
7640,5450,2025-11-07 17:11:28,Bangalore,Tandoori House,Italian,UPI,1,250,30,220,2
7641,6727,2025-11-07 22:50:57,Delhi,Spice Hub,Fast Food,COD,5,1500,10,1490,4
7642,7985,2025-11-02 23:07:20,Bangalore,Pizza Planet,Italian,UPI,4,1600,0,1600,1
7643,2700,2025-11-21 14:11:14,Delhi,Curry Palace,Italian,CARD,3,1500,10,1490,1
7644,3187,2025-10-31 18:57:49,Mumbai,Curry Palace,Chinese,NET_BANKING,3,600,30,570,3
7645,2535,2025-10-31 02:39:01,Mumbai,Noodle Nation,Italian,COD,4,600,20,580,4
7646,2286,2025-11-14 08:22:02,Hyderabad,Spice Hub,Fast Food,COD,2,1000,0,1000,5
7647,6651,2025-10-27 00:05:57,Chennai,Curry Palace,Fast Food,COD,1,300,30,270,5
7648,1112,2025-11-17 11:33:04,Chennai,Curry Palace,Fast Food,NET_BANKING,4,1600,50,1550,4
7649,1025,2025-11-08 10:07:25,Pune,Pizza Planet,Fast Food,NET_BANKING,3,450,50,400,4
7650,1021,2025-11-22 05:20:39,Delhi,Noodle Nation,Indian,NET_BANKING,1,500,30,470,3
7651,5134,2025-10-28 04:23:11,Mumbai,Tandoori House,Italian,UPI,2,1000,50,950,3
7652,8620,2025-11-24 14:12:36,Mumbai,Curry Palace,Indian,UPI,2,300,10,290,5
7653,7076,2025-10-27 13:32:41,Delhi,Tandoori House,Chinese,CARD,3,450,30,420,4
7654,6587,2025-11-06 14:37:35,Mumbai,Noodle Nation,Italian,NET_BANKING,1,500,0,500,2
7655,7171,2025-11-03 00:17:56,Mumbai,Spice Hub,Indian,NET_BANKING,4,600,30,570,4
7656,7893,2025-11-07 04:14:47,Hyderabad,Pizza Planet,Indian,COD,1,200,30,170,1
7657,3531,2025-11-16 23:46:31,Hyderabad,Curry Palace,Italian,CARD,3,900,0,900,5
7658,6273,2025-11-25 19:41:46,Delhi,Noodle Nation,Indian,UPI,4,1000,0,1000,4
7659,5206,2025-11-21 14:57:29,Delhi,Curry Palace,Chinese,UPI,4,800,30,770,5
7660,2731,2025-11-20 13:45:17,Hyderabad,Spice Hub,Fast Food,UPI,2,300,10,290,2
7661,3806,2025-11-19 05:52:28,Chennai,Noodle Nation,Chinese,UPI,5,1750,50,1700,1
7662,3613,2025-10-26 16:24:10,Mumbai,Burger Barn,Indian,NET_BANKING,5,750,10,740,1
7663,7870,2025-11-05 02:30:10,Pune,Burger Barn,Fast Food,COD,3,1050,20,1030,1
7664,1800,2025-11-06 14:36:07,Bangalore,Curry Palace,Italian,COD,2,800,20,780,5
7665,4676,2025-10-29 23:03:44,Delhi,Noodle Nation,Indian,UPI,2,400,30,370,2
7666,9807,2025-11-21 10:24:07,Hyderabad,Spice Hub,Chinese,COD,4,2000,50,1950,5
7667,2109,2025-11-12 12:00:13,Hyderabad,Tandoori House,Chinese,UPI,2,1000,10,990,3
7668,6910,2025-10-30 02:15:48,Delhi,Pizza Planet,Chinese,COD,3,1200,0,1200,5
7669,8487,2025-11-05 12:04:24,Chennai,Spice Hub,Chinese,NET_BANKING,5,2000,10,1990,5
7670,6737,2025-10-31 07:50:46,Hyderabad,Curry Palace,North Indian,COD,1,350,20,330,1
7671,5791,2025-11-15 20:14:14,Mumbai,Spice Hub,North Indian,UPI,2,300,0,300,4
7672,4489,2025-11-05 08:39:13,Bangalore,Noodle Nation,Fast Food,CARD,2,500,10,490,3
7673,4417,2025-11-23 13:54:38,Delhi,Burger Barn,North Indian,UPI,3,900,0,900,2
7674,6092,2025-11-21 07:29:09,Mumbai,Noodle Nation,North Indian,CARD,2,800,0,800,1
7675,5044,2025-11-15 07:18:33,Chennai,Tandoori House,Fast Food,UPI,2,1000,0,1000,2
7676,8971,2025-11-11 11:43:51,Mumbai,Spice Hub,Chinese,NET_BANKING,5,1750,20,1730,1
7677,2352,2025-11-12 04:42:51,Pune,Tandoori House,Chinese,COD,4,800,50,750,5
7678,6549,2025-11-20 08:13:10,Delhi,Noodle Nation,North Indian,COD,4,600,50,550,2
7679,8692,2025-11-01 06:56:02,Chennai,Curry Palace,North Indian,NET_BANKING,3,1200,0,1200,1
7680,1103,2025-10-29 00:21:51,Mumbai,Pizza Planet,North Indian,NET_BANKING,5,2500,30,2470,1
7681,2731,2025-11-16 01:12:05,Mumbai,Pizza Planet,Indian,CARD,3,750,10,740,3
7682,4779,2025-11-05 08:21:02,Delhi,Spice Hub,Chinese,CARD,1,200,0,200,2
7683,4629,2025-10-27 22:12:41,Bangalore,Curry Palace,North Indian,NET_BANKING,2,800,30,770,5
7684,9567,2025-11-23 10:33:37,Delhi,Spice Hub,Fast Food,COD,5,750,20,730,3
7685,3308,2025-11-06 08:56:22,Pune,Spice Hub,Italian,UPI,1,500,10,490,1
7686,2064,2025-11-14 06:12:17,Hyderabad,Curry Palace,Fast Food,UPI,2,400,20,380,2
7687,5791,2025-10-26 13:12:49,Mumbai,Burger Barn,Indian,CARD,3,600,20,580,3
7688,7750,2025-10-27 10:02:43,Bangalore,Burger Barn,Chinese,CARD,3,1200,30,1170,5
7689,1829,2025-11-23 20:37:44,Pune,Noodle Nation,Fast Food,NET_BANKING,1,400,10,390,1
7690,2454,2025-11-23 20:55:15,Mumbai,Pizza Planet,Indian,COD,3,600,50,550,2
7691,8089,2025-10-30 00:17:45,Delhi,Curry Palace,Italian,NET_BANKING,2,500,10,490,5
7692,3883,2025-10-28 18:51:29,Delhi,Spice Hub,North Indian,CARD,3,1200,10,1190,2
7693,7947,2025-10-26 04:36:23,Mumbai,Tandoori House,North Indian,NET_BANKING,2,800,10,790,3
7694,5012,2025-11-07 20:23:07,Hyderabad,Noodle Nation,Indian,CARD,4,1400,10,1390,1
7695,3216,2025-11-15 17:00:00,Bangalore,Tandoori House,Italian,UPI,5,2000,10,1990,2
7696,3407,2025-11-21 17:48:47,Delhi,Noodle Nation,Italian,NET_BANKING,4,1600,0,1600,4
7697,5914,2025-11-04 01:28:39,Pune,Spice Hub,Chinese,COD,4,2000,20,1980,1
7698,6914,2025-11-24 07:57:07,Mumbai,Curry Palace,Chinese,UPI,3,1500,30,1470,5
7699,1020,2025-11-21 21:36:11,Bangalore,Spice Hub,Chinese,CARD,4,1400,50,1350,1
7700,2368,2025-11-04 10:29:33,Hyderabad,Noodle Nation,North Indian,UPI,4,1600,50,1550,1
7701,8190,2025-11-08 11:30:11,Bangalore,Pizza Planet,Italian,NET_BANKING,1,200,10,190,1
7702,3774,2025-11-24 14:42:31,Bangalore,Noodle Nation,Indian,NET_BANKING,5,2000,0,2000,1
7703,7591,2025-11-01 04:36:08,Bangalore,Tandoori House,Chinese,CARD,2,600,50,550,2
7704,8498,2025-11-09 21:29:52,Chennai,Curry Palace,Fast Food,CARD,1,500,50,450,1
7705,2781,2025-10-28 15:41:23,Pune,Spice Hub,North Indian,UPI,4,1600,20,1580,5
7706,3491,2025-10-31 16:05:57,Pune,Spice Hub,Chinese,COD,2,400,10,390,4
7707,7666,2025-11-13 06:48:24,Pune,Curry Palace,North Indian,COD,2,400,30,370,1
7708,2267,2025-11-23 10:00:04,Delhi,Noodle Nation,North Indian,COD,1,150,10,140,5
7709,2382,2025-11-02 05:26:32,Mumbai,Burger Barn,North Indian,UPI,3,1050,30,1020,1
7710,3817,2025-11-11 12:39:16,Delhi,Spice Hub,Indian,CARD,3,1050,0,1050,5
7711,2548,2025-10-30 17:41:55,Chennai,Spice Hub,North Indian,COD,1,150,20,130,5
7712,4449,2025-11-06 18:15:59,Delhi,Noodle Nation,Chinese,UPI,2,500,50,450,5
7713,7296,2025-11-05 19:04:00,Hyderabad,Noodle Nation,Indian,NET_BANKING,3,750,30,720,2
7714,7631,2025-10-29 08:29:14,Delhi,Spice Hub,North Indian,COD,3,900,50,850,3
7715,3814,2025-11-05 21:46:52,Pune,Spice Hub,North Indian,NET_BANKING,2,600,30,570,5
7716,2409,2025-11-19 17:16:36,Pune,Pizza Planet,Chinese,NET_BANKING,3,600,50,550,1
7717,1309,2025-10-28 11:15:58,Delhi,Curry Palace,Chinese,CARD,2,600,10,590,2
7718,4023,2025-11-20 21:13:12,Pune,Pizza Planet,North Indian,COD,4,2000,10,1990,2
7719,9223,2025-11-17 01:38:38,Hyderabad,Spice Hub,Fast Food,UPI,5,1500,10,1490,3
7720,9755,2025-11-03 03:32:53,Delhi,Spice Hub,Fast Food,NET_BANKING,1,200,20,180,2
7721,6937,2025-11-15 07:04:47,Chennai,Burger Barn,Italian,CARD,4,2000,20,1980,1
7722,6462,2025-10-27 21:55:05,Delhi,Tandoori House,North Indian,UPI,1,200,0,200,4
7723,7419,2025-11-02 22:04:43,Pune,Noodle Nation,Italian,COD,1,150,50,100,1
7724,4443,2025-11-02 21:07:23,Hyderabad,Curry Palace,Fast Food,COD,3,600,20,580,3
7725,5555,2025-11-09 14:18:50,Chennai,Noodle Nation,Chinese,CARD,1,400,20,380,3
7726,4744,2025-11-02 12:44:44,Pune,Spice Hub,North Indian,NET_BANKING,2,400,10,390,5
7727,9798,2025-11-12 17:11:15,Hyderabad,Noodle Nation,Chinese,CARD,4,1200,20,1180,2
7728,6693,2025-11-21 20:33:59,Hyderabad,Noodle Nation,Chinese,UPI,1,350,50,300,2
7729,8478,2025-11-05 01:15:45,Pune,Burger Barn,Italian,NET_BANKING,5,2500,0,2500,5
7730,5331,2025-11-17 04:43:21,Mumbai,Burger Barn,Indian,NET_BANKING,2,300,50,250,3
7731,2712,2025-11-16 08:03:38,Chennai,Tandoori House,Italian,CARD,2,1000,50,950,2
7732,8621,2025-11-12 02:00:51,Pune,Curry Palace,Italian,COD,2,800,20,780,3
7733,1486,2025-10-28 20:58:39,Mumbai,Spice Hub,Fast Food,UPI,2,300,20,280,2
7734,3922,2025-11-17 14:28:03,Hyderabad,Noodle Nation,Indian,NET_BANKING,5,2500,20,2480,2
7735,7848,2025-11-10 03:48:22,Bangalore,Burger Barn,Fast Food,NET_BANKING,2,500,50,450,2
7736,4744,2025-11-06 21:28:43,Hyderabad,Noodle Nation,Italian,CARD,5,750,50,700,2
7737,9490,2025-11-03 13:57:02,Bangalore,Tandoori House,Fast Food,NET_BANKING,4,1600,30,1570,5
7738,7661,2025-10-29 04:56:03,Chennai,Pizza Planet,Italian,COD,4,1400,20,1380,2
7739,3827,2025-11-03 11:52:44,Chennai,Curry Palace,Italian,CARD,2,700,0,700,2
7740,5767,2025-11-21 21:53:43,Delhi,Curry Palace,Italian,UPI,5,2500,0,2500,4
7741,4786,2025-11-12 07:36:24,Pune,Curry Palace,Indian,NET_BANKING,1,200,50,150,3
7742,7246,2025-11-05 22:20:14,Mumbai,Burger Barn,Fast Food,COD,2,600,20,580,2
7743,7635,2025-11-14 06:09:53,Mumbai,Curry Palace,Chinese,CARD,4,600,10,590,4
7744,4261,2025-11-17 16:07:34,Mumbai,Curry Palace,Fast Food,NET_BANKING,2,600,10,590,1
7745,7376,2025-11-12 09:12:51,Mumbai,Spice Hub,Fast Food,COD,4,1000,10,990,2
7746,6518,2025-11-09 11:24:33,Bangalore,Noodle Nation,Indian,COD,4,1400,10,1390,1
7747,7645,2025-11-25 07:08:01,Chennai,Spice Hub,North Indian,CARD,1,200,20,180,5
7748,7098,2025-10-30 17:28:43,Mumbai,Tandoori House,North Indian,CARD,5,750,0,750,4
7749,4721,2025-11-10 23:40:11,Mumbai,Tandoori House,North Indian,NET_BANKING,4,1200,10,1190,3
7750,5238,2025-11-23 20:47:16,Chennai,Tandoori House,Indian,COD,5,1250,0,1250,4
7751,3777,2025-11-08 04:50:47,Bangalore,Noodle Nation,Indian,CARD,1,250,20,230,4
7752,6321,2025-11-13 01:43:30,Chennai,Pizza Planet,Fast Food,COD,1,150,0,150,4
7753,4826,2025-11-16 14:22:46,Pune,Spice Hub,Indian,COD,3,1050,50,1000,3
7754,6577,2025-11-13 22:24:37,Bangalore,Noodle Nation,North Indian,NET_BANKING,4,800,10,790,5
7755,2205,2025-11-25 06:59:27,Mumbai,Spice Hub,Fast Food,COD,5,1750,30,1720,2
7756,4276,2025-11-12 06:57:22,Bangalore,Curry Palace,North Indian,CARD,4,1400,0,1400,2
7757,1829,2025-11-16 03:14:50,Mumbai,Curry Palace,Indian,CARD,5,750,30,720,4
7758,1649,2025-11-03 13:44:11,Delhi,Spice Hub,Fast Food,COD,1,200,30,170,4
7759,3536,2025-11-18 23:03:13,Bangalore,Pizza Planet,Italian,UPI,3,600,30,570,5
7760,5755,2025-10-29 08:10:57,Delhi,Curry Palace,Fast Food,UPI,3,900,10,890,5
7761,2117,2025-11-16 07:06:55,Delhi,Curry Palace,Chinese,CARD,2,300,20,280,4
7762,1385,2025-10-27 05:15:40,Mumbai,Noodle Nation,Italian,CARD,2,500,50,450,1
7763,7158,2025-11-23 05:51:03,Pune,Noodle Nation,Italian,CARD,5,1750,10,1740,1
7764,1057,2025-11-12 10:54:55,Bangalore,Noodle Nation,Fast Food,UPI,4,1000,20,980,3
7765,8947,2025-11-09 09:06:54,Pune,Noodle Nation,Indian,UPI,5,2000,30,1970,3
7766,6637,2025-10-28 04:38:05,Chennai,Curry Palace,North Indian,UPI,4,1600,0,1600,3
7767,7338,2025-11-17 06:47:03,Mumbai,Noodle Nation,Indian,NET_BANKING,1,400,50,350,5
7768,8881,2025-11-16 11:54:18,Hyderabad,Curry Palace,Fast Food,COD,3,600,20,580,2
7769,9926,2025-11-17 18:44:05,Chennai,Curry Palace,Chinese,NET_BANKING,3,1200,50,1150,1
7770,6183,2025-11-03 11:05:49,Bangalore,Spice Hub,Italian,CARD,1,350,0,350,2
7771,2293,2025-11-05 02:42:36,Delhi,Burger Barn,Italian,UPI,5,750,0,750,5
7772,7616,2025-10-27 13:45:35,Chennai,Noodle Nation,Fast Food,CARD,2,1000,0,1000,2
7773,5170,2025-11-15 12:38:13,Delhi,Curry Palace,Chinese,UPI,2,300,0,300,5
7774,5796,2025-11-09 12:32:21,Bangalore,Spice Hub,Chinese,CARD,3,600,50,550,3
7775,1898,2025-11-04 10:20:44,Mumbai,Pizza Planet,Chinese,NET_BANKING,4,600,10,590,4
7776,9281,2025-11-24 16:09:13,Chennai,Curry Palace,North Indian,COD,5,2000,50,1950,5
7777,6542,2025-11-05 20:23:01,Chennai,Spice Hub,Chinese,CARD,1,200,30,170,2
7778,1215,2025-11-21 17:33:09,Bangalore,Tandoori House,North Indian,COD,3,900,20,880,4
7779,6696,2025-10-26 18:47:34,Pune,Noodle Nation,Fast Food,NET_BANKING,3,450,0,450,1
7780,1348,2025-11-07 05:03:05,Mumbai,Burger Barn,North Indian,NET_BANKING,2,500,50,450,3
7781,6373,2025-11-15 13:03:26,Hyderabad,Burger Barn,Indian,NET_BANKING,3,900,10,890,2
7782,1485,2025-11-16 07:41:02,Bangalore,Noodle Nation,Indian,UPI,5,2500,0,2500,1
7783,5526,2025-11-21 19:49:47,Mumbai,Burger Barn,North Indian,COD,4,1400,0,1400,5
7784,8651,2025-11-25 07:37:16,Chennai,Burger Barn,Fast Food,CARD,2,400,50,350,3
7785,8876,2025-11-05 11:10:41,Mumbai,Pizza Planet,North Indian,NET_BANKING,5,2500,10,2490,1
7786,1448,2025-11-16 02:11:27,Chennai,Curry Palace,Chinese,UPI,5,1250,10,1240,1
7787,8649,2025-10-26 17:12:34,Chennai,Burger Barn,North Indian,COD,2,300,20,280,3
7788,5273,2025-11-24 04:27:20,Pune,Spice Hub,North Indian,UPI,5,1250,30,1220,4
7789,9784,2025-11-16 08:26:25,Chennai,Noodle Nation,Indian,UPI,3,1050,30,1020,1
7790,3104,2025-10-29 23:24:22,Delhi,Noodle Nation,Fast Food,UPI,5,1750,0,1750,5
7791,5442,2025-11-08 14:51:54,Pune,Curry Palace,North Indian,CARD,5,1750,10,1740,3
7792,2198,2025-11-23 08:41:58,Delhi,Spice Hub,Chinese,CARD,3,750,30,720,3
7793,7723,2025-10-31 14:05:58,Hyderabad,Noodle Nation,North Indian,UPI,2,400,50,350,5
7794,8182,2025-11-13 08:13:08,Pune,Noodle Nation,North Indian,COD,4,800,0,800,5
7795,6269,2025-10-31 12:07:16,Bangalore,Spice Hub,Italian,UPI,5,1250,0,1250,5
7796,9810,2025-11-21 13:45:14,Mumbai,Pizza Planet,Chinese,NET_BANKING,1,200,10,190,5
